Unnamed: 0,energy_kwh,voltage,current,frequency,meter,hour,weekday,month,Solar_Gen
2020-02-25 03:15:00,0.0,258.37,0.13,49.99,BR02,3,1,2,0.0
2020-02-25 03:30:00,0.001,258.76,0.13,50.04,BR02,3,1,2,0.0
2020-02-25 03:45:00,0.001,258.52,0.13,49.98,BR02,3,1,2,0.0
2020-02-25 04:00:00,0.001,258.6,0.13,50.02,BR02,4,1,2,0.0
2020-02-25 04:15:00,0.001,258.0,0.14,49.95,BR02,4,1,2,0.0
2020-02-25 04:30:00,0.001,258.53,0.13,50.08,BR02,4,1,2,0.0
2020-02-25 04:45:00,0.001,257.98,0.13,50.08,BR02,4,1,2,0.0
2020-02-25 05:00:00,0.001,258.15,0.14,50.06,BR02,5,1,2,0.0
2020-02-25 05:15:00,0.001,256.94,0.14,50.04,BR02,5,1,2,5.0675
2020-02-25 05:30:00,0.001,256.4,0.15,49.96,BR02,5,1,2,10.135
2020-02-25 05:45:00,0.001,256.32,0.15,50.01,BR02,5,1,2,15.2025
2020-02-25 06:00:00,0.001,255.11,0.14,49.88,BR02,6,1,2,20.27
2020-02-25 06:15:00,0.001,255.01,0.15,50.0,BR02,6,1,2,53.3725
2020-02-25 06:30:00,0.001,253.64,0.14,49.93,BR02,6,1,2,86.475
2020-02-25 06:45:00,0.001,253.52,0.15,49.88,BR02,6,1,2,119.5775
2020-02-25 07:00:00,0.001,252.37,0.14,49.91,BR02,7,1,2,152.68
2020-02-25 07:15:00,0.002,252.82,0.21,50.01,BR02,7,1,2,193.3975
2020-02-25 07:30:00,0.002,250.99,0.2,49.96,BR02,7,1,2,234.115
2020-02-25 07:45:00,0.002,250.99,0.19,50.0,BR02,7,1,2,274.8325
2020-02-25 08:00:00,0.001,251.03,0.16,49.97,BR02,8,1,2,315.55
2020-02-25 08:15:00,0.001,251.66,0.18,50.0,BR02,8,1,2,361.1425
2020-02-25 08:30:00,0.001,250.99,0.17,49.98,BR02,8,1,2,406.735
2020-02-25 08:45:00,0.001,249.29,0.12,49.93,BR02,8,1,2,452.3275
2020-02-25 09:00:00,0.002,251.17,0.17,50.03,BR02,9,1,2,497.92
2020-02-25 09:15:00,0.003,249.62,0.25,49.97,BR02,9,1,2,531.6975
2020-02-25 09:30:00,0.003,248.48,0.26,49.84,BR02,9,1,2,565.475
2020-02-25 09:45:00,0.003,249.5,0.29,49.88,BR02,9,1,2,599.2524999999999
2020-02-25 10:00:00,0.003,249.68,0.23,50.0,BR02,10,1,2,633.03
2020-02-25 10:15:00,0.001,250.42,0.11,50.08,BR02,10,1,2,648.4925
2020-02-25 10:30:00,0.001,249.96,0.11,50.04,BR02,10,1,2,663.9549999999999
2020-02-25 10:45:00,0.001,248.62,0.11,50.01,BR02,10,1,2,679.4175
2020-02-25 11:00:00,0.001,249.15,0.11,50.06,BR02,11,1,2,694.88
2020-02-25 11:15:00,0.0,0.0,0.0,0.0,BR02,11,1,2,680.0475
2020-02-25 11:30:00,0.0,0.0,0.0,0.0,BR02,11,1,2,665.2149999999999
2020-02-25 11:45:00,0.0,0.0,0.0,0.0,BR02,11,1,2,650.3824999999999
2020-02-25 12:00:00,0.008,248.24,1.41,49.94,BR02,12,1,2,635.55
2020-02-25 12:15:00,0.004,251.25,0.68,50.09,BR02,12,1,2,628.8499999999999
2020-02-25 12:30:00,0.005,251.89,0.58,50.01,BR02,12,1,2,622.15
2020-02-25 12:45:00,0.002,252.84,0.24,50.0,BR02,12,1,2,615.45
2020-02-25 13:00:00,0.005,253.96,0.56,50.02,BR02,13,1,2,608.75
2020-02-25 13:15:00,0.003,257.97,0.26,50.12,BR02,13,1,2,566.4625
2020-02-25 13:30:00,0.001,257.45,0.09,50.06,BR02,13,1,2,524.175
2020-02-25 13:45:00,0.004,257.2,0.36,50.0,BR02,13,1,2,481.8875000000001
2020-02-25 14:00:00,0.001,255.01,0.17,50.04,BR02,14,1,2,439.6
2020-02-25 14:15:00,0.002,255.55,0.22,50.1,BR02,14,1,2,399.6425
2020-02-25 14:30:00,0.003,253.81,0.36,49.95,BR02,14,1,2,359.685
2020-02-25 14:45:00,0.002,254.36,0.17,49.88,BR02,14,1,2,319.7275
2020-02-25 15:00:00,0.005,254.37,0.4,50.04,BR02,15,1,2,279.77
2020-02-25 15:15:00,0.001,254.48,0.17,50.04,BR02,15,1,2,240.4825
2020-02-25 15:30:00,0.004,254.72,0.4,49.94,BR02,15,1,2,201.195
2020-02-25 15:45:00,0.0,253.99,0.15,50.06,BR02,15,1,2,161.9075
2020-02-25 16:00:00,0.003,253.29,0.45,50.06,BR02,16,1,2,122.62
2020-02-25 16:15:00,0.002,253.67,0.29,50.1,BR02,16,1,2,94.92
2020-02-25 16:30:00,0.003,252.9,0.45,50.03,BR02,16,1,2,67.22
2020-02-25 16:45:00,0.004,252.79,0.42,50.02,BR02,16,1,2,39.52
2020-02-25 17:00:00,0.002,252.75,0.18,49.92,BR02,17,1,2,11.82
2020-02-25 17:15:00,0.001,253.54,0.17,50.04,BR02,17,1,2,8.865
2020-02-25 17:30:00,0.003,253.71,0.29,50.01,BR02,17,1,2,5.91
2020-02-25 17:45:00,0.0,0.0,0.0,0.0,BR02,17,1,2,2.955
2020-02-25 18:00:00,0.003,254.77,0.41,49.96,BR02,18,1,2,0.0
2020-02-25 18:15:00,0.001,253.94,0.16,50.09,BR02,18,1,2,0.0
2020-02-25 18:30:00,0.001,251.94,0.19,50.0,BR02,18,1,2,0.0
2020-02-25 18:45:00,0.004,249.92,0.43,49.98,BR02,18,1,2,0.0
2020-02-25 19:00:00,0.003,247.62,0.27,49.94,BR02,19,1,2,0.0
2020-02-25 19:15:00,0.005,247.84,0.49,50.08,BR02,19,1,2,0.0
2020-02-25 19:30:00,0.004,248.21,0.36,50.02,BR02,19,1,2,0.0
2020-02-25 19:45:00,0.006,249.12,0.57,49.99,BR02,19,1,2,0.0
2020-02-25 20:00:00,0.004,249.58,0.37,49.9,BR02,20,1,2,0.0
2020-02-25 20:15:00,0.004,251.0,0.34,49.94,BR02,20,1,2,0.0
2020-02-25 20:30:00,0.005,250.63,0.44,49.86,BR02,20,1,2,0.0
2020-02-25 20:45:00,0.003,252.36,0.24,49.9,BR02,20,1,2,0.0
2020-02-25 21:00:00,0.005,252.38,0.45,49.84,BR02,21,1,2,0.0
2020-02-25 21:15:00,0.003,252.26,0.27,49.78,BR02,21,1,2,0.0
2020-02-25 21:30:00,0.005,253.52,0.44,49.86,BR02,21,1,2,0.0
2020-02-25 21:45:00,0.002,253.35,0.23,50.07,BR02,21,1,2,0.0
2020-02-25 22:00:00,0.003,254.07,0.26,50.08,BR02,22,1,2,0.0
2020-02-25 22:15:00,0.006,253.62,0.62,50.0,BR02,22,1,2,0.0
2020-02-25 22:30:00,0.003,253.71,0.31,50.06,BR02,22,1,2,0.0
2020-02-25 22:45:00,0.003,254.07,0.28,50.05,BR02,22,1,2,0.0
2020-02-25 23:00:00,0.003,254.67,0.33,50.02,BR02,23,1,2,0.0
2020-02-25 23:15:00,0.002,255.15,0.23,50.04,BR02,23,1,2,0.0
2020-02-25 23:30:00,0.004,255.13,0.38,49.88,BR02,23,1,2,0.0
2020-02-25 23:45:00,0.001,256.05,0.14,49.98,BR02,23,1,2,0.0
2020-02-26 00:00:00,0.001,256.58,0.13,49.94,BR02,0,2,2,0.0
2020-02-26 00:15:00,0.003,256.95,0.34,49.96,BR02,0,2,2,0.0
2020-02-26 00:30:00,0.001,257.2,0.12,49.9,BR02,0,2,2,0.0
2020-02-26 00:45:00,0.001,258.22,0.14,50.04,BR02,0,2,2,0.0
2020-02-26 01:00:00,0.003,257.88,0.33,50.0,BR02,1,2,2,0.0
2020-02-26 01:15:00,0.001,258.81,0.12,50.08,BR02,1,2,2,0.0
2020-02-26 01:30:00,0.0,259.21,0.13,50.02,BR02,1,2,2,0.0
2020-02-26 01:45:00,0.003,259.3,0.32,50.04,BR02,1,2,2,0.0
2020-02-26 02:00:00,0.001,260.17,0.12,50.05,BR02,2,2,2,0.0
2020-02-26 02:15:00,0.001,262.24,0.13,50.04,BR02,2,2,2,0.0
2020-02-26 02:30:00,0.003,262.5,0.33,49.95,BR02,2,2,2,0.0
2020-02-26 02:45:00,0.001,261.75,0.13,50.0,BR02,2,2,2,0.0
2020-02-26 03:00:00,0.001,261.74,0.14,50.0,BR02,3,2,2,0.0
2020-02-26 03:15:00,0.003,261.56,0.33,49.98,BR02,3,2,2,0.0
2020-02-26 03:30:00,0.001,261.68,0.13,50.01,BR02,3,2,2,0.0
2020-02-26 03:45:00,0.001,261.78,0.13,50.0,BR02,3,2,2,0.0
2020-02-26 04:00:00,0.003,261.35,0.3,49.97,BR02,4,2,2,0.0
2020-02-26 04:15:00,0.001,261.23,0.13,50.02,BR02,4,2,2,0.0
2020-02-26 04:30:00,0.001,261.38,0.12,49.94,BR02,4,2,2,0.0
2020-02-26 04:45:00,0.002,261.06,0.17,50.02,BR02,4,2,2,0.0
2020-02-26 05:00:00,0.001,261.3,0.13,49.99,BR02,5,2,2,0.0
2020-02-26 05:15:00,0.001,261.22,0.13,50.03,BR02,5,2,2,4.895
2020-02-26 05:30:00,0.001,260.28,0.13,50.02,BR02,5,2,2,9.79
2020-02-26 05:45:00,0.002,259.13,0.23,50.06,BR02,5,2,2,14.685
2020-02-26 06:00:00,0.001,259.22,0.13,50.06,BR02,6,2,2,19.58
2020-02-26 06:15:00,0.002,257.82,0.19,50.06,BR02,6,2,2,47.7025
2020-02-26 06:30:00,0.002,256.06,0.17,49.94,BR02,6,2,2,75.82499999999999
2020-02-26 06:45:00,0.002,254.69,0.2,49.94,BR02,6,2,2,103.9475
2020-02-26 07:00:00,0.006,250.44,0.63,49.91,BR02,7,2,2,132.07
2020-02-26 07:15:00,0.008,251.85,0.66,50.06,BR02,7,2,2,162.20749999999998
2020-02-26 07:30:00,0.002,250.44,0.16,49.98,BR02,7,2,2,192.345
2020-02-26 07:45:00,0.002,251.11,0.23,50.02,BR02,7,2,2,222.4825
2020-02-26 08:00:00,0.003,250.72,0.28,49.98,BR02,8,2,2,252.62
2020-02-26 08:15:00,0.002,250.87,0.21,50.02,BR02,8,2,2,276.33500000000004
2020-02-26 08:30:00,0.002,249.9,0.21,50.0,BR02,8,2,2,300.05
2020-02-26 08:45:00,0.003,249.58,0.25,50.01,BR02,8,2,2,323.765
2020-02-26 09:00:00,0.003,249.88,0.22,50.08,BR02,9,2,2,347.48
2020-02-26 09:15:00,0.003,248.93,0.21,49.97,BR02,9,2,2,389.805
2020-02-26 09:30:00,0.003,248.31,0.25,49.92,BR02,9,2,2,432.13
2020-02-26 09:45:00,0.003,246.44,0.22,49.97,BR02,9,2,2,474.455
2020-02-26 10:00:00,0.003,247.41,0.27,49.98,BR02,10,2,2,516.78
2020-02-26 10:15:00,0.002,247.99,0.21,50.08,BR02,10,2,2,533.78
2020-02-26 10:30:00,0.002,248.73,0.21,50.04,BR02,10,2,2,550.78
2020-02-26 10:45:00,0.0,0.0,0.0,0.0,BR02,10,2,2,567.78
2020-02-26 11:00:00,0.005,247.75,0.87,49.96,BR02,11,2,2,584.78
2020-02-26 11:15:00,0.003,249.68,0.34,50.0,BR02,11,2,2,580.68
2020-02-26 11:30:00,0.002,250.8,0.24,49.98,BR02,11,2,2,576.5799999999999
2020-02-26 11:45:00,0.002,251.01,0.26,50.04,BR02,11,2,2,572.48
2020-02-26 12:00:00,0.001,252.08,0.19,50.01,BR02,12,2,2,568.38
2020-02-26 12:15:00,0.002,253.31,0.18,50.06,BR02,12,2,2,555.7725
2020-02-26 12:30:00,0.002,252.79,0.18,49.9,BR02,12,2,2,543.165
2020-02-26 12:45:00,0.002,252.45,0.38,49.94,BR02,12,2,2,530.5575
2020-02-26 13:00:00,0.001,253.15,0.2,49.9,BR02,13,2,2,517.95
2020-02-26 13:15:00,0.004,255.88,1.05,49.97,BR02,13,2,2,491.145
2020-02-26 13:30:00,0.001,256.46,0.2,50.06,BR02,13,2,2,464.34
2020-02-26 13:45:00,0.001,255.76,0.21,50.02,BR02,13,2,2,437.535
2020-02-26 14:00:00,0.001,255.64,0.18,50.0,BR02,14,2,2,410.73
2020-02-26 14:15:00,0.002,255.43,0.24,50.02,BR02,14,2,2,372.74
2020-02-26 14:30:00,0.002,253.8,0.18,49.8,BR02,14,2,2,334.75
2020-02-26 14:45:00,0.002,256.37,0.18,50.04,BR02,14,2,2,296.76
2020-02-26 15:00:00,0.002,255.4,0.19,49.98,BR02,15,2,2,258.77
2020-02-26 15:15:00,0.003,255.85,0.18,50.1,BR02,15,2,2,223.1725
2020-02-26 15:30:00,0.002,255.32,0.19,50.03,BR02,15,2,2,187.575
2020-02-26 15:45:00,0.002,255.59,0.19,50.04,BR02,15,2,2,151.9775
2020-02-26 16:00:00,0.001,254.01,0.16,49.95,BR02,16,2,2,116.38
2020-02-26 16:15:00,0.003,254.52,0.22,50.04,BR02,16,2,2,90.2225
2020-02-26 16:30:00,0.002,254.1,0.19,49.92,BR02,16,2,2,64.065
2020-02-26 16:45:00,0.002,254.8,0.18,49.92,BR02,16,2,2,37.9075
2020-02-26 17:00:00,0.002,253.88,0.18,49.81,BR02,17,2,2,11.75
2020-02-26 17:15:00,0.002,257.19,0.17,50.08,BR02,17,2,2,8.8125
2020-02-26 17:30:00,0.001,257.66,0.18,50.01,BR02,17,2,2,5.875
2020-02-26 17:45:00,0.002,255.94,0.19,50.0,BR02,17,2,2,2.9375
2020-02-26 18:00:00,0.002,255.58,0.16,49.96,BR02,18,2,2,0.0
2020-02-26 18:15:00,0.002,256.25,0.21,50.17,BR02,18,2,2,0.0
2020-02-26 18:30:00,0.003,254.54,0.27,50.05,BR02,18,2,2,0.0
2020-02-26 18:45:00,0.003,250.12,0.28,49.96,BR02,18,2,2,0.0
2020-02-26 19:00:00,0.004,248.02,1.66,49.94,BR02,19,2,2,0.0
2020-02-26 19:15:00,0.004,250.54,0.38,49.94,BR02,19,2,2,0.0
2020-02-26 19:30:00,0.005,250.62,0.48,49.99,BR02,19,2,2,0.0
2020-02-26 19:45:00,0.009,250.7,1.21,49.92,BR02,19,2,2,0.0
2020-02-26 20:00:00,0.007,252.16,0.64,49.98,BR02,20,2,2,0.0
2020-02-26 20:15:00,0.006,252.74,0.64,50.06,BR02,20,2,2,0.0
2020-02-26 20:30:00,0.004,253.12,0.41,49.99,BR02,20,2,2,0.0
2020-02-26 20:45:00,0.006,253.57,0.62,49.96,BR02,20,2,2,0.0
2020-02-26 21:00:00,0.004,254.54,0.4,50.02,BR02,21,2,2,0.0
2020-02-26 21:15:00,0.005,254.84,0.45,49.96,BR02,21,2,2,0.0
2020-02-26 21:30:00,0.003,254.87,0.28,50.06,BR02,21,2,2,0.0
2020-02-26 21:45:00,0.003,254.84,0.31,49.98,BR02,21,2,2,0.0
2020-02-26 22:00:00,0.005,252.81,0.47,50.0,BR02,22,2,2,0.0
2020-02-26 22:15:00,0.004,253.19,0.3,50.0,BR02,22,2,2,0.0
2020-02-26 22:30:00,0.003,253.02,0.28,49.95,BR02,22,2,2,0.0
2020-02-26 22:45:00,0.003,253.8,0.26,49.98,BR02,22,2,2,0.0
2020-02-26 23:00:00,0.003,254.51,0.23,50.04,BR02,23,2,2,0.0
2020-02-26 23:15:00,0.003,255.61,0.29,50.08,BR02,23,2,2,0.0
2020-02-26 23:30:00,0.001,255.42,0.13,50.0,BR02,23,2,2,0.0
2020-02-26 23:45:00,0.001,256.26,0.15,50.06,BR02,23,2,2,0.0
2020-02-27 00:00:00,0.003,256.78,0.33,50.08,BR02,0,3,2,0.0
2020-02-27 00:15:00,0.001,257.37,0.14,50.02,BR02,0,3,2,0.0
2020-02-27 00:30:00,0.001,257.17,0.14,49.93,BR02,0,3,2,0.0
2020-02-27 00:45:00,0.003,257.8,0.27,50.02,BR02,0,3,2,0.0
2020-02-27 01:00:00,0.001,258.28,0.13,49.96,BR02,1,3,2,0.0
2020-02-27 01:15:00,0.001,258.15,0.14,50.0,BR02,1,3,2,0.0
2020-02-27 01:30:00,0.001,258.54,0.15,49.92,BR02,1,3,2,0.0
2020-02-27 01:45:00,0.001,258.91,0.14,49.98,BR02,1,3,2,0.0
2020-02-27 02:00:00,0.001,259.43,0.14,50.04,BR02,2,3,2,0.0
2020-02-27 02:15:00,0.001,259.52,0.14,50.04,BR02,2,3,2,0.0
2020-02-27 02:30:00,0.002,259.31,0.33,50.0,BR02,2,3,2,0.0
2020-02-27 02:45:00,0.001,259.56,0.14,50.04,BR02,2,3,2,0.0
2020-02-27 03:00:00,0.001,259.32,0.13,50.06,BR02,3,3,2,0.0
2020-02-27 03:15:00,0.003,259.04,0.34,50.01,BR02,3,3,2,0.0
2020-02-27 03:30:00,0.001,259.31,0.14,50.0,BR02,3,3,2,0.0
2020-02-27 03:45:00,0.001,259.48,0.14,50.0,BR02,3,3,2,0.0
2020-02-27 04:00:00,0.001,259.66,0.13,50.04,BR02,4,3,2,0.0
2020-02-27 04:15:00,0.002,259.05,0.14,49.96,BR02,4,3,2,0.0
2020-02-27 04:30:00,0.002,259.64,0.18,50.02,BR02,4,3,2,0.0
2020-02-27 04:45:00,0.002,258.99,0.19,50.06,BR02,4,3,2,0.0
2020-02-27 05:00:00,0.004,259.2,0.39,50.06,BR02,5,3,2,0.0
2020-02-27 05:15:00,0.002,258.42,0.21,49.96,BR02,5,3,2,5.5375
2020-02-27 05:30:00,0.002,257.62,0.19,50.02,BR02,5,3,2,11.075
2020-02-27 05:45:00,0.002,256.67,0.19,49.98,BR02,5,3,2,16.612499999999997
2020-02-27 06:00:00,0.004,256.47,0.39,49.98,BR02,6,3,2,22.15
2020-02-27 06:15:00,0.002,256.97,0.23,50.02,BR02,6,3,2,51.825
2020-02-27 06:30:00,0.002,255.69,0.25,50.0,BR02,6,3,2,81.5
2020-02-27 06:45:00,0.003,254.74,0.18,50.05,BR02,6,3,2,111.17499999999998
2020-02-27 07:00:00,0.004,254.19,0.39,49.98,BR02,7,3,2,140.85
2020-02-27 07:15:00,0.001,253.6,0.16,50.07,BR02,7,3,2,172.3375
2020-02-27 07:30:00,0.001,253.46,0.17,49.98,BR02,7,3,2,203.825
2020-02-27 07:45:00,0.002,252.87,0.2,49.99,BR02,7,3,2,235.3125
2020-02-27 08:00:00,0.005,252.94,0.45,50.02,BR02,8,3,2,266.8
2020-02-27 08:15:00,0.002,251.03,0.14,50.02,BR02,8,3,2,299.9
2020-02-27 08:30:00,0.001,249.83,0.14,49.9,BR02,8,3,2,333.0
2020-02-27 08:45:00,0.001,248.79,0.14,50.03,BR02,8,3,2,366.1
2020-02-27 09:00:00,0.003,249.55,0.32,50.03,BR02,9,3,2,399.2
2020-02-27 09:15:00,0.044,248.27,4.12,49.92,BR02,9,3,2,426.255
2020-02-27 09:30:00,0.024,249.47,2.12,50.01,BR02,9,3,2,453.31
2020-02-27 09:45:00,0.01,248.98,0.75,49.8,BR02,9,3,2,480.365
2020-02-27 10:00:00,0.025,249.0,2.41,50.0,BR02,10,3,2,507.42
2020-02-27 10:15:00,0.01,249.61,0.87,50.02,BR02,10,3,2,516.39
2020-02-27 10:30:00,0.01,249.86,0.89,50.02,BR02,10,3,2,525.36
2020-02-27 10:45:00,0.011,250.35,0.87,50.05,BR02,10,3,2,534.3299999999999
2020-02-27 11:00:00,0.01,250.37,0.96,50.03,BR02,11,3,2,543.3
2020-02-27 11:15:00,0.01,250.74,0.89,49.98,BR02,11,3,2,534.2375
2020-02-27 11:30:00,0.011,253.57,0.91,50.01,BR02,11,3,2,525.175
2020-02-27 11:45:00,0.011,253.6,0.86,50.1,BR02,11,3,2,516.1125
2020-02-27 12:00:00,0.01,253.16,0.88,50.04,BR02,12,3,2,507.05
2020-02-27 12:15:00,0.057,251.77,5.21,50.1,BR02,12,3,2,460.955
2020-02-27 12:30:00,0.018,253.64,1.4,49.96,BR02,12,3,2,414.86
2020-02-27 12:45:00,0.01,255.32,0.76,50.05,BR02,12,3,2,368.765
2020-02-27 13:00:00,0.001,255.69,0.14,49.98,BR02,13,3,2,322.67
2020-02-27 13:15:00,0.001,258.76,0.13,50.05,BR02,13,3,2,296.6275
2020-02-27 13:30:00,0.001,259.04,0.14,50.04,BR02,13,3,2,270.58500000000004
2020-02-27 13:45:00,0.001,258.71,0.12,50.1,BR02,13,3,2,244.5425
2020-02-27 14:00:00,0.001,258.44,0.11,50.02,BR02,14,3,2,218.5
2020-02-27 14:15:00,0.001,255.57,0.11,50.03,BR02,14,3,2,212.1125
2020-02-27 14:30:00,0.001,255.66,0.11,49.86,BR02,14,3,2,205.725
2020-02-27 14:45:00,0.001,254.69,0.12,50.04,BR02,14,3,2,199.3375
2020-02-27 15:00:00,0.0,254.21,0.12,50.0,BR02,15,3,2,192.95
2020-02-27 15:15:00,0.001,255.13,0.12,50.06,BR02,15,3,2,168.2875
2020-02-27 15:30:00,0.0,253.98,0.11,49.88,BR02,15,3,2,143.625
2020-02-27 15:45:00,0.001,252.94,0.2,49.94,BR02,15,3,2,118.9625
2020-02-27 16:00:00,0.001,254.66,0.12,50.02,BR02,16,3,2,94.3
2020-02-27 16:15:00,0.001,254.33,0.14,50.06,BR02,16,3,2,73.52
2020-02-27 16:30:00,0.001,254.0,0.12,50.02,BR02,16,3,2,52.74
2020-02-27 16:45:00,0.001,253.73,0.15,50.06,BR02,16,3,2,31.959999999999997
2020-02-27 17:00:00,0.001,253.02,0.19,49.92,BR02,17,3,2,11.18
2020-02-27 17:15:00,0.001,254.31,0.13,50.06,BR02,17,3,2,8.385
2020-02-27 17:30:00,0.002,255.04,0.18,50.04,BR02,17,3,2,5.59
2020-02-27 17:45:00,0.002,255.1,0.2,50.05,BR02,17,3,2,2.795
2020-02-27 18:00:00,0.002,254.82,0.18,50.02,BR02,18,3,2,0.0
2020-02-27 18:15:00,0.002,254.03,0.26,50.18,BR02,18,3,2,0.0
2020-02-27 18:30:00,0.007,250.93,1.25,49.96,BR02,18,3,2,0.0
2020-02-27 18:45:00,0.0,0.0,0.0,0.0,BR02,18,3,2,0.0
2020-02-27 19:00:00,0.004,249.16,0.4,49.91,BR02,19,3,2,0.0
2020-02-27 19:15:00,0.003,249.08,0.29,49.99,BR02,19,3,2,0.0
2020-02-27 19:30:00,0.002,248.37,0.29,49.97,BR02,19,3,2,0.0
2020-02-27 19:45:00,0.003,248.86,0.32,49.97,BR02,19,3,2,0.0
2020-02-27 20:00:00,0.002,249.6,0.24,50.02,BR02,20,3,2,0.0
2020-02-27 20:15:00,0.003,251.09,0.25,50.06,BR02,20,3,2,0.0
2020-02-27 20:30:00,0.002,251.56,0.19,49.99,BR02,20,3,2,0.0
2020-02-27 20:45:00,0.002,252.13,0.21,49.95,BR02,20,3,2,0.0
2020-02-27 21:00:00,0.005,253.44,0.39,50.03,BR02,21,3,2,0.0
2020-02-27 21:15:00,0.004,254.13,0.34,50.01,BR02,21,3,2,0.0
2020-02-27 21:30:00,0.002,253.87,0.21,50.05,BR02,21,3,2,0.0
2020-02-27 21:45:00,0.001,254.18,0.13,50.0,BR02,21,3,2,0.0
2020-02-27 22:00:00,0.001,254.68,0.15,49.98,BR02,22,3,2,0.0
2020-02-27 22:15:00,0.003,254.65,0.23,50.0,BR02,22,3,2,0.0
2020-02-27 22:30:00,0.001,254.03,0.2,49.99,BR02,22,3,2,0.0
2020-02-27 22:45:00,0.001,255.5,0.17,50.04,BR02,22,3,2,0.0
2020-02-27 23:00:00,0.001,256.17,0.14,50.0,BR02,23,3,2,0.0
2020-02-27 23:15:00,0.001,256.48,0.14,49.99,BR02,23,3,2,0.0
2020-02-27 23:30:00,0.001,256.67,0.14,49.95,BR02,23,3,2,0.0
2020-02-27 23:45:00,0.001,257.3,0.16,49.96,BR02,23,3,2,0.0
2020-02-28 00:00:00,0.001,257.85,0.14,50.01,BR02,0,4,2,0.0
2020-02-28 00:15:00,0.002,258.1,0.16,49.98,BR02,0,4,2,0.0
2020-02-28 00:30:00,0.001,258.67,0.13,50.01,BR02,0,4,2,0.0
2020-02-28 00:45:00,0.001,258.82,0.14,50.04,BR02,0,4,2,0.0
2020-02-28 01:00:00,0.001,259.25,0.14,50.05,BR02,1,4,2,0.0
2020-02-28 01:15:00,0.001,259.67,0.13,50.04,BR02,1,4,2,0.0
2020-02-28 01:30:00,0.001,260.1,0.13,50.04,BR02,1,4,2,0.0
2020-02-28 01:45:00,0.0,260.44,0.13,50.04,BR02,1,4,2,0.0
2020-02-28 02:00:00,0.001,260.4,0.13,50.02,BR02,2,4,2,0.0
2020-02-28 02:15:00,0.001,260.26,0.13,50.02,BR02,2,4,2,0.0
2020-02-28 02:30:00,0.001,260.23,0.13,50.04,BR02,2,4,2,0.0
2020-02-28 02:45:00,0.001,260.1,0.13,50.02,BR02,2,4,2,0.0
2020-02-28 03:00:00,0.001,260.22,0.14,50.04,BR02,3,4,2,0.0
2020-02-28 03:15:00,0.001,260.78,0.13,50.08,BR02,3,4,2,0.0
2020-02-28 03:30:00,0.001,260.72,0.13,50.06,BR02,3,4,2,0.0
2020-02-28 03:45:00,0.001,260.29,0.13,50.04,BR02,3,4,2,0.0
2020-02-28 04:00:00,0.001,260.24,0.15,50.04,BR02,4,4,2,0.0
2020-02-28 04:15:00,0.001,259.62,0.13,49.97,BR02,4,4,2,0.0
2020-02-28 04:30:00,0.001,259.85,0.14,50.06,BR02,4,4,2,0.0
2020-02-28 04:45:00,0.001,259.22,0.15,49.95,BR02,4,4,2,0.0
2020-02-28 05:00:00,0.0,259.65,0.11,50.03,BR02,5,4,2,0.0
2020-02-28 05:15:00,0.001,258.47,0.11,49.94,BR02,5,4,2,5.355
2020-02-28 05:30:00,0.001,257.72,0.11,49.92,BR02,5,4,2,10.71
2020-02-28 05:45:00,0.0,258.58,0.12,50.0,BR02,5,4,2,16.065
2020-02-28 06:00:00,0.001,258.49,0.12,50.05,BR02,6,4,2,21.42
2020-02-28 06:15:00,0.001,258.01,0.13,50.06,BR02,6,4,2,48.9275
2020-02-28 06:30:00,0.001,256.76,0.11,50.03,BR02,6,4,2,76.435
2020-02-28 06:45:00,0.001,255.65,0.13,50.02,BR02,6,4,2,103.9425
2020-02-28 07:00:00,0.001,256.37,0.12,50.04,BR02,7,4,2,131.45
2020-02-28 07:15:00,0.001,255.93,0.11,50.08,BR02,7,4,2,169.1375
2020-02-28 07:30:00,0.001,255.34,0.17,50.04,BR02,7,4,2,206.825
2020-02-28 07:45:00,0.002,253.86,0.16,50.05,BR02,7,4,2,244.5125
2020-02-28 08:00:00,0.001,251.95,0.13,49.99,BR02,8,4,2,282.2
2020-02-28 08:15:00,0.001,249.76,0.18,49.98,BR02,8,4,2,314.995
2020-02-28 08:30:00,0.001,247.15,0.15,49.89,BR02,8,4,2,347.79
2020-02-28 08:45:00,0.002,245.79,0.2,50.03,BR02,8,4,2,380.585
2020-02-28 09:00:00,0.003,245.55,0.23,49.99,BR02,9,4,2,413.38
2020-02-28 09:15:00,0.003,246.1,0.26,50.0,BR02,9,4,2,432.3675
2020-02-28 09:30:00,0.002,246.21,0.18,50.03,BR02,9,4,2,451.355
2020-02-28 09:45:00,0.002,246.38,0.29,49.99,BR02,9,4,2,470.3425
2020-02-28 10:00:00,0.002,246.64,0.18,50.04,BR02,10,4,2,489.33
2020-02-28 10:15:00,0.002,247.75,0.17,50.08,BR02,10,4,2,502.615
2020-02-28 10:30:00,0.002,248.0,0.17,50.05,BR02,10,4,2,515.9
2020-02-28 10:45:00,0.002,247.05,0.17,50.02,BR02,10,4,2,529.1850000000001
2020-02-28 11:00:00,0.002,247.69,0.17,49.92,BR02,11,4,2,542.47
2020-02-28 11:15:00,0.002,248.59,0.16,49.99,BR02,11,4,2,553.1575
